name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
G.McCoy,00-0027856,no,TB,DT,6,2,,,,,0,,,,,4,,9,,3,-27,,21,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Harrison,00-0024359,no,CLE,,,,,,,,,,,,,,,,,,,,1,,,,2,1,,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,15,,19,0,4,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,12,13,0,0,0,,93,85,71,159,50,1,0,0,,330
E.Mack,00-0025902,no,TB,,1,0,,,,,0,,,,,,,,,0,,,13,,2,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,0,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,
B.Watson,00-0022943,no,CLE,TE,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,291,16,68,102,3,1,0,1,349,763,1,-1,0,0,0,0,,-1
T.Crowder,00-0025443,no,TB,,9,1,,1,,0,0,,,,,4,,4,,3,-14,,22,4,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Hodges,00-0023642,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,,29,826,78,78,5,3424,,,,,,,,,,,,,,,,,,,1,68,0,0,0,0,,68
A.Elam,00-0023405,no,CLE,,14,2,,2,1,18,2,,18,,,10,,2,,2,-16,1,65,3,11,,,0,,,0,,,,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Gocong,00-0024286,no,CLE,,25,1,,1,,0,0,,,,,3,,3,,2,-12,,50,4,16,,,0,,,1,1,,0,0,2,0,,,,,,,,,,,,,,,,,,,5,,5,0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Benard,00-0026742,no,CLE,,10,0,,,,,0,,,,,2,,18,,7.5,-35,,18,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,0,4,0,23,,,,,,,,,,,,,,,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Miller,00-0027055,no,TB,DT,15,0,,,,,0,,,,,,,1,,1,-7,,33,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cribbs,00-0023176,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,,4,4,,0,7,4,0,,,,,,,,,,,,,,,,,,,279,,348,0,40,0,814,4,2,3,2,29,,0,,,0,0,0,,19,1,5,,,,,,,,,79,6,117,0,20,0,20,168,219,65,23,39,1,0,0,,139,292,21,46,0,0,0,0,,67
M.Massaquoi,00-0027026,no,CLE,,,,,,,,,,,,,,,,,,,,4,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,0,,,1,0,0,,29,1,10,,,,,,,,,,,,,,,,,256,44,36,74,2,0,0,,168,483,1,-3,0,0,0,0,,-3
R.Barber,00-0000741,no,TB,,16,0,,,,,3,,98,,,14,,5,,1,-1,,65,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Hayes,00-0026315,no,TB,,10,1,,,,,1,1,41,,,6,,6,,4,-13,1,73,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jackson,00-0025493,no,TB,DB,0,0,,,,,0,,,,,,,,,0,,,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Moore,00-0026123,no,CLE,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,24,16,26,1,0,0,,102,322,,,,,,,,
B.Ruud,00-0023471,no,TB,,34,2,,,,,1,,1,,,4,,3,,2,-8,,87,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Spurlock,00-0023968,no,TB,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,391,,564,89,45,1,1154,3,0,,3,15,,0,,,0,0,0,,0,,,,,,,,,,,78,15,129,0,28,0,28,193,188,35,17,32,2,0,0,,33,250,,,,,,,,
J.Haden,00-0027860,no,CLE,CB,7,1,,,,,6,,101,,,18,,,,1,-5,,58,,2,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,47,,56,0,4,0,96,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Barth,00-0026138,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,23,803,5,221,482,16,,78,69,1,36,0,36,0,36,4818,,,,,,,,,,,,,,,,,,,,,,,,31,,1,48,3,3,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Grimm,00-0027805,no,TB,,14,1,,,,,2,1,24,,,2,,,,0,,1,43,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Price,00-0027650,no,TB,,0,0,,,,,0,,,,,,,1,,0,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Stuckey,00-0025622,no,CLE,,,,,,,,,,,,,,,,,,,,3,,,,2,2,1,,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,5,3,5,0,2,0,2,5,176,0,40,63,0,0,0,,199,346,3,9,11,1,0,0,,9
K.Moore,00-0026906,no,TB,,9,0,,2,,5,0,,,,,,,2,,0,,,10,,1,,,0,,,0,,,,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Wallace,00-0022055,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,1,,-17,1,1,-17,,,,,,,,,,,,,,,,,,,,,,,,,,101,64,311,37,449,2,2,6,-33,4,1,0,1,694,1,5,,,,,,,,,,,,,,,,,9,0,1,1,0,0,0,,9,9,7,10,0,0,0,0,,9
B.Robiskie,00-0027012,no,CLE,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,197,95,29,49,3,0,0,,113,310,,,,,,,,
S.White,00-0021332,no,TB,,8,2,,,,,0,,,,,,,11,,4.5,-32,,28,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Rogers,00-0020528,no,CLE,,3,0,1,,,,0,,,,,,,11,,2.0,-19,,14,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Watson,00-0027812,no,TB,LB,5,0,,,,,0,,,,,1,,,,0,,,25,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Jones,00-0022844,no,TB,,19,0,,1,,0,1,,45,,,2,,2,,1,-10,,55,3,14,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Koutouvides,00-0022710,no,TB,,2,,,,,,,,,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Stroughter,00-0026953,no,TB,,1,,,,,,,,,,,,,,,,,,3,,,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,27,,30,0,2,0,54,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,1,0,125,0,27,43,0,0,0,,106,252,1,2,0,0,0,0,,2
K.Huggins,00-0026819,no,TB,,1,0,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,2,0,0,0,,0,7,4,11,0,0,0,0,,11
J.St. Clair,00-0019666,no,CLE,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Mack,00-0026997,no,CLE,C,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Black,00-0025455,no,TB,,7,1,,1,,1,1,,4,,,3,,3,,2,-23,,53,5,11,,,0,,,0,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Piscitelli,00-0025451,no,TB,,1,0,,,,,1,,31,,,1,,,,0,,,23,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Maiava,00-0027074,no,CLE,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Benn,00-0027654,no,TB,WR,1,,,,,,,,,,,,,,,,,,9,,1,,1,0,,1,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,274,22,25,38,2,0,0,,170,395,6,32,0,0,0,0,,35
D.Joseph,00-0024238,yes,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Economos,00-0022975,no,TB,,1,1,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Costanzo,00-0024129,no,CLE,,1,,,,,,,,,,,,,,,,,,6,,1,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Royal,00-0021273,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,20,5,12,1,0,0,,15,56,,,,,,,,
R.Ventrone,00-0023316,no,CLE,,1,1,,1,,0,0,,,,,,,,,0,,,18,,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,11,,17,0,4,0,47,,,,,,,,,,,,,,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rubin,00-0026330,no,CLE,DT,25,0,,,,,1,,1,,,2,,4,,2,-17,,57,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Schaefering,00-0026084,no,CLE,,7,0,,,,,0,,,,,,,1,,0,,,24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Trusnik,00-0025697,no,CLE,,3,0,,,,,0,,,,,1,,2,,1,-6,,21,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Spiller,00-0027861,no,BUF,RB,,,,,,,,,,,,,,,,,,,2,,,,4,3,1,1,0,,,,5,0,0,,,,,,,,,,,,,,,,,,,249,,361,95,44,1,1014,,,,,,,,,,,,,,,,,,,,,,,,,89,8,132,0,12,0,12,175,106,5,24,32,1,0,0,,158,157,74,152,0,0,0,0,,283
D.Carpenter,00-0026003,no,MIA,K,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,30,1103,11,536,497,5,,70,90,14,25,0,25,0,25,4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Johnson,00-0027576,no,MIA,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Carpenter,00-0024233,no,MIA,,10,0,,,,,0,,,,,2,,,,0,,,31,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Edwards,00-0025479,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,55,285,46,314,5,5,11,-95,2,0,0,,521,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,0,0,0,0,,58
F.Jackson,00-0024204,no,BUF,RB,1,0,,,,,0,,,,,,,,,0,,,4,,,,5,2,,,1,1,,0,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,128,81,31,54,2,0,0,,237,215,222,254,38,5,1,0,1,927
R.Starks,00-0022805,no,MIA,DE,5,0,,1,,0,0,,,,,3,,6,,2.5,-20,,25,3,7,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Dansby,00-0022927,no,MIA,MLB,17,2,,,,,0,,,,,4,,4,,3,-20,,78,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Moorman,00-0011626,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,574,,17,804,75,75,7,3181,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,,1
G.Wilson,00-0022341,no,BUF,,9,1,,1,,0,2,,65,,,4,,,,0,,,27,,11,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Brown,00-0023437,no,MIA,,1,,,,,,,,,,,,,,,,,,3,,,,3,2,,,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,2,37,,0,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,139,0,33,42,0,0,0,,204,242,200,207,22,5,1,0,1,734
D.Florence,00-0021994,no,BUF,,9,1,,1,1,27,3,1,42,,3,15,,,,0,,2,49,2,7,,,0,,,1,1,,0,0,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96,,,,,,,,,6,,6,0,1,0,1,6,,,,,,,,,,,,,,,,,,
A.Davis,00-0021257,no,BUF,,23,1,,,,,1,,11,,,1,,,,0,,,18,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Whitner,00-0024223,no,BUF,SS,44,1,,1,,0,1,,37,,,7,,1,,0.5,-4,,95,1,34,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Marshall,00-0024334,no,MIA,WR,,,,,,,,,,,,,,,,,,,3,,,,1,1,1,,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,,1,,,,,,1,0,,1,45,,0,,,0,0,0,,0,5,45,,,,,,,,,,,,,,,,,315,26,86,146,3,0,0,,226,1014,2,4,0,0,0,0,,3
C.Henne,00-0026197,no,MIA,QB,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,3,3,,-22,5,3,-22,,,,,,,,,,,,,,,,,,,,,,,,,,494,302,1984,192,2021,18,18,30,-178,15,0,0,,3298,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,0,0,0,0,,52
T.McGee,00-0022008,no,BUF,,5,0,,,,,0,,,,,2,,,,0,,,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Edwards,00-0022750,no,BUF,DT,26,1,,,,,1,,8,,,2,,5,,1,-18,,31,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0024348,no,BUF,DT,22,0,,2,,11,0,,,,,1,,12,,5,-25,,54,16,23,,,0,,,0,,,,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Polite,00-0022405,no,MIA,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,0,2,0,10,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,58,0,12,17,0,0,0,,45,61,26,36,4,1,0,0,,62
C.Kelsay,00-0021995,no,BUF,,25,1,,,,,0,,,,,3,,9,,4,-30,,47,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ellis,00-0026212,yes,BUF,,2,0,,,,,0,,,,,,,2,,1,-6,,3,1,2,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Misi,00-0027883,no,MIA,OLB,12,0,,2,1,0,0,,,,,2,,7,,4.5,-20,1,29,8,7,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y.Bell,00-0022067,no,MIA,,17,2,1,1,,4,1,,21,,,5,,2,,2,-17,,85,5,10,,,0,,,0,,,,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Nelson,00-0027322,no,BUF,WR,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,41,31,47,3,0,0,,78,353,,,,,,,,
T.Culver,00-0024399,no,MIA,,2,0,,,,,0,,,,,1,,,,0,,,22,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Clemons,00-0027115,no,MIA,DB,10,2,,1,,0,1,,0,,,5,,1,,1.5,-9,,50,5,7,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wake,00-0023368,no,MIA,DE,10,3,,,,,0,,,,,4,,28,,14.0,-99,,48,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Evans,00-0022910,no,BUF,,,,,,,,,,,,,,,,,,,,4,,,,2,1,,1,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,78,37,83,4,0,0,,120,578,,,,,,,,
C.Smith,00-0026113,no,MIA,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,71,,80,0,8,0,144,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,0,2,0,2,9,,,,,,,,,,,,,,,,,,
K.Ellison,00-0024392,no,BUF,,5,0,,,,,0,,,,,1,,,,0,,,14,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Williams,00-0017915,no,MIA,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,,2,2,,0,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,28,19,30,1,0,0,,107,141,159,201,46,2,0,0,,673
P.Posluszny,00-0025421,no,BUF,MLB,49,0,,,,,0,,,,,4,,5,,2.5,-19,,103,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Maybin,00-0026987,no,BUF,,2,0,,,,,0,,,,,,,2,,0,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bess,00-0026000,no,MIA,,1,0,,,,,0,,,,,,,,,0,,,3,,,,1,2,2,,1,1,,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,,,,,,,,,108,20,170,0,25,0,25,284,271,81,80,126,5,0,0,,312,817,1,0,0,0,0,0,,0
R.Parrish,00-0023490,no,BUF,,1,,,,,,,,,,,,,,,,,,1,,,,1,0,,,1,1,,4,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,7,87,0,12,0,12,131,186,45,33,53,2,0,0,,109,392,3,23,0,0,0,0,,23
B.Fields,00-0025612,no,MIA,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,2,31,890,73,73,4,3369,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Sapp,00-0022352,no,MIA,,7,0,,,,,2,,9,,,10,,,,0,,,34,3,6,,,0,1,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Cobbs,00-0024172,no,MIA,,,,,,,,,,,,,,,,,,,,6,,1,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,125,,175,0,23,0,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,42,8,19,2,0,0,,27,91,4,0,0,0,0,0,,0
Sp.Johnson,00-0022610,no,BUF,,14,1,,1,,0,0,,,,,3,,1,,2,-17,,41,4,18,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Stroud,00-0020492,no,BUF,,21,1,,,,,0,,,,,1,,3,,2.5,-16,,28,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hartline,00-0027077,no,MIA,WR,,,,,,,,,,,,,,,,,,,5,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,5,43,73,1,0,0,,223,615,2,27,0,0,0,0,,27
