name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
B.McKinnie,00-0021383,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Williams,00-0017915,no,BAL,,,,,,,,,,,,,,,,,,,,1,,,,2,2,,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,13,20,0,0,0,,62,83,108,182,5,2,0,0,,444
E.Dickson,00-0027675,no,BAL,TE,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,239,49,54,89,5,0,0,,156,528,,,,,,,,
S.Koch,00-0024417,no,BAL,P,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,612,,21,872,73,73,9,3393,,,,,,,,,,,,,,,,,,,,,,,1,1,,
C.Carr,00-0023008,no,BAL,,3,0,,,,,0,,,,,3,,1,,1,-9,,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,0,1,0,20,,,,,,,,,,,,,,,2,41,,,,,,,,,7,2,8,0,2,0,2,15,,,,,,,,,,,,,,,,,,
H.Ngata,00-0024227,no,BAL,DT,28,2,,3,1,28,0,,,,,5,,8,,5,-21,1,37,6,10,,,0,,,0,,,,0,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pouncey,00-0027870,no,PIT,C,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Suggs,00-0022161,no,BAL,OLB,20,7,,,,,2,,9,,,6,,22,,14,-91,,50,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Clark,00-0020840,no,PIT,,29,0,,,,,1,,10,,0,5,,1,,1,-7,,71,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Pitta,00-0027714,no,BAL,TE,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,,,,,,,,,,,,,,,,,235,24,40,56,3,0,0,,196,405,,,,,,,,
J.Farrior,00-0005082,no,PIT,,24,0,,,,,0,,,,,3,,5,,2,-13,,54,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Foote,00-0021246,no,PIT,,17,0,,,,,0,,,,,1,,4,,1.5,-14,,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Leach,00-0022397,no,BAL,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,29,,29,0,2,0,29,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,60,0,15,27,0,0,0,,72,69,12,19,0,0,0,0,,35
L.Williams,00-0028288,no,BAL,,1,,,,,,,,,,,,,,,,,,3,,,,1,0,1,,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,46,,56,0,5,0,109,,,,,,,,,,,,,,,1,5,,,,,,,,,0,,0,0,1,0,1,0,33,0,4,12,0,0,0,,6,46,,,,,,,,
T.Zbikowski,00-0026226,no,BAL,,2,0,,,,,0,,,,,,,1,,1,-1,,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,145,0,9,0,209,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Miller,00-0023465,no,PIT,TE,,,,,,,,,,,,,,,,,,,6,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,293,20,51,74,2,0,0,,254,631,1,6,0,0,0,0,,6
I.Redman,00-0026566,no,PIT,,,,,,,,,,,,,,,,,,,,2,,,,2,2,,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,18,,18,0,1,0,18,,,,,,,,,,,,,,,2,17,,,,,,,,,,,,,,,,,63,0,17,21,0,0,0,,104,69,110,189,29,3,0,0,,479
J.McClain,00-0026407,no,BAL,,34,0,,2,1,6,1,,8,,,5,,1,,1,-4,1,49,3,10,,,0,,,0,,,,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.McPhee,00-0028103,no,BAL,OLB,7,1,,1,,0,0,,,,,2,,8,,6.0,-37,,16,4,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Woodley,00-0025433,no,PIT,OLB,13,0,,,,,1,,1,,,2,,13,,9.0,-76,,26,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Hampton,00-0020426,no,PIT,,14,0,,,,,0,,,,,,,,,0,,,17,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Evans,00-0022910,no,BAL,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,4,26,0,0,0,,9,74,,,,,,,,
I.Taylor,00-0021891,no,PIT,,10,0,,,,,2,,29,,,14,,,,0,,,34,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Heyward,00-0027969,no,PIT,DE,1,1,1,,,,0,,,,,1,,3,,1,-8,,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Polamalu,00-0022119,no,PIT,,27,0,,1,1,16,2,,33,,,14,,3,1,1,0,1,64,7,8,,,0,,,0,,,,0,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Pollard,00-0024269,no,BAL,,20,3,,1,,0,1,,0,,,13,,3,,2,-14,,55,2,14,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Colon,00-0024193,no,PIT,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Foxworth,00-0023532,no,BAL,,1,0,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Keisel,00-0021344,no,PIT,,15,2,,1,,0,0,,,,,6,,5,,3,-23,,33,5,14,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gay,00-0025557,no,PIT,CB,12,0,,1,,2,2,,12,,,13,,,,0,,,49,4,4,,,0,,,0,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Smith,00-0027996,no,BAL,WR,,,,,,,,,,,,,,,,,,,2,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,24,,24,0,1,0,24,,,,,,,,,,,,,,,2,25,,,,,,,,,,,,,,,,,413,182,50,95,7,0,0,,238,841,4,39,0,0,0,0,,39
J.Johnson,00-0022139,no,BAL,,16,1,,1,1,26,0,,,,,3,,7,,2.5,-25,1,40,6,12,,,0,,,0,,,,0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Redding,00-0021998,no,BAL,DE,14,0,,1,,0,0,,,,,2,,12,,4.5,-26,,29,11,8,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Birk,00-0001263,no,BAL,,0,0,,,,,0,,,,,,,,,0,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Moore,00-0022217,no,PIT,,,,,,,,,,,,,,,,,,,,2,,,,2,2,,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,10,,10,0,1,0,10,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,91,5,11,14,1,0,0,,95,104,22,102,0,0,0,0,,157
A.Smith,00-0015080,no,PIT,,5,0,,,,,0,,,,,,,1,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Battle,00-0022064,no,PIT,,3,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
M.Nugent,00-0023482,no,CIN,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,33,1123,5,195,619,22,,80,99,36,34,0,33,1,33,5215,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.McCoy,00-0027688,no,CLE,QB,,,,,,,,,,,,,,,,,,,2,,,,5,2,6,,5,5,,-9,11,5,-9,,,,,,,,,,,,,,,,,,,,,,,,,,463,265,1461,198,1668,11,11,33,-175,14,1,0,1,2733,2,15,,,,,,,,,,,,,,,,,-5,0,1,2,0,0,0,,-5,-5,60,110,0,0,0,0,,214
D.Peko,00-0024338,no,CIN,DT,32,1,,1,,0,0,,,,,,,5,,2.5,-22,,34,6,4,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Maualuga,00-0027014,no,CIN,MLB,35,3,,1,,0,1,,2,,,2,,,,0,,,53,3,5,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Atkins,00-0027720,no,CIN,DT,21,2,,2,1,19,0,,,,,3,,15,,8.0,-62,1,26,10,,,1,1,,,0,,,,1,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Hillis,00-0026367,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,22,34,0,0,0,,118,130,161,126,25,3,0,0,,587
S.Lauvao,00-0027694,no,CLE,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Howard,00-0024253,no,CIN,,35,2,,1,,0,0,,,,,3,,4,,1,-4,,64,7,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.McGee,00-0025819,yes,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,0,48,8,8,1,288,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Benson,00-0023439,no,CIN,,1,,,,,,,,,,,,,,,,,,1,,,,5,2,,,2,2,,0,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,15,22,0,0,0,,78,82,273,274,67,6,0,0,,1067
D.Jackson,00-0024249,no,CLE,ILB,41,1,,3,,1,1,,24,,,3,,6,,3.5,-28,,115,12,9,,,0,,,0,,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Adams,00-0022247,no,CLE,SS,20,1,,1,,0,3,,33,,,6,,,,0,,,44,,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,42,,42,0,2,0,42,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Ward,00-0027653,no,CLE,SS,10,1,,,,,0,,,,,3,,,,1,-7,,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Gresham,00-0027873,no,CIN,TE,,,,,,,,,,,,,,,,,,,2,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,,,,,249,56,56,92,6,0,0,,178,596,,,,,,,,
A.Dalton,00-0027973,no,CIN,QB,,,,,,,,,,,,,,,,,,,2,,,,3,2,1,,0,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,516,300,2100,216,2160,13,13,24,-160,20,1,0,1,3398,1,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,37,75,3,1,0,0,,152
J.Haden,00-0027860,no,CLE,CB,12,1,,1,,0,0,,,,,19,,1,,1,0,,53,2,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Brown,00-0021186,no,CLE,,10,1,,1,,0,2,,0,,,13,,,,0,,,38,,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Taylor,00-0027959,no,CLE,,22,1,,,,,0,,,,,1,,6,,4,-14,,37,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sheard,00-0027975,no,CLE,DE,14,5,,1,,5,0,,,,,2,,7,,8.5,-78,,40,9,1,,,0,,,0,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Simpson,00-0026186,no,CIN,WR,,1,,,,,,,,,,,,,,,,,2,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,337,65,50,105,4,1,0,1,239,725,,,,,,,,
A.Green,00-0027942,no,CIN,WR,,,,,,,,,,,,,,,,,,,2,,,,,0,1,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,524,184,65,115,7,0,0,,278,1057,5,50,0,0,0,0,,53
N.Clements,00-0020495,no,CIN,,6,2,1,2,,0,2,,5,,,12,,4,,1,-8,,49,4,,,,1,1,,0,,,,1,2,0,,,,,,,,,,,,,,,,,,,4,,4,0,1,0,4,,,,,,,,,,,,,,,3,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
M.Massaquoi,00-0027026,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,232,26,31,74,2,0,0,,91,384,,,,,,,,
J.Fanene,00-0023665,no,CIN,,6,0,,2,,0,0,,,,,1,,9,,6,-38,,17,10,2,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Thomas,00-0025390,no,CLE,T,1,,,,,,,,,,,,,,,,,,1,,,,,0,,,3,3,,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Nelson,00-0025408,no,CIN,FS,26,2,,,,,4,1,115,,,12,,6,,2,-16,1,59,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Robiskie,00-0027012,no,CLE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,4,10,0,0,0,,5,29,,,,,,,,
J.Cribbs,00-0023176,no,CLE,,5,,,,,,,,,,,,,,,,,,11,,,,2,1,1,1,2,2,,0,3,2,0,,,,,,,,,,,,,,,,,,,378,,481,0,39,0,974,,,,,,,,1,-7,,,,,,2,25,,,,,,,,,198,8,282,84,34,1,34,388,299,83,41,67,4,1,0,1,237,518,7,19,0,0,0,0,,25
B.Tate,00-0027057,no,CIN,WR,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,,0,3,1,0,,,,,,,,,,,,,,,,,,,327,,429,0,42,0,998,,,,,,,,,,,,,,,,,,,,,,,,,167,17,295,56,51,1,51,538,,,,,,,,,,,,,,,,,,
A.Rubin,00-0026330,no,CLE,DT,27,0,,,,,0,,,,,,,12,,5.0,-44,,55,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Fujita,00-0021259,no,CLE,,14,0,,,,,1,,3,,,3,,1,,0,,,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Johnson,00-0027044,no,CIN,DE,15,1,,,,,1,,0,,,5,,12,,5.5,-37,,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Watson,00-0022943,no,CLE,TE,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,206,44,37,71,2,0,0,,196,410,,,,,,,,
L.Hall,00-0025405,no,CIN,CB,3,0,,1,,10,2,,15,,,7,,,,0,,,29,,1,,,0,,,0,,,,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Scott,00-0026941,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,26,0,1,0,26,1,0,,1,-6,,0,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,38,0,13,17,0,0,0,,46,38,112,171,28,3,0,0,,380
U.Young,00-0025453,no,CLE,,19,0,,,,,1,,28,,,1,,,,0,,,51,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Gocong,00-0024286,no,CLE,,20,2,,1,,0,0,,,,,3,,7,,3.5,-27,,49,8,6,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Leonard,00-0025439,no,CIN,,1,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,156,0,22,31,0,0,0,,183,210,17,51,0,0,0,0,,85
M.Hardesty,00-0027666,no,CLE,,1,0,,,,,0,,,,,,,,,0,,,0,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,14,21,0,0,0,,124,122,88,65,0,0,0,0,,266
G.Wilson,00-0022815,no,CIN,,12,1,,1,,0,0,,,,,,,,,0,,,21,,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Rucker,00-0024306,no,CIN,DE,13,0,,,,,0,,,,,2,,7,,4,-24,,32,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Dawson,00-0004091,no,CLE,K,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,29,2,24,934,5,187,559,18,,59,72,10,20,0,20,0,20,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Skrine,00-0028075,no,CLE,DB,4,0,,,,,1,,5,,,2,,,,0,,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,72,0,3,0,72,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Benard,00-0026742,yes,CLE,,1,0,,,,,0,,,,,,,1,,0.5,-2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Schaefering,00-0026084,no,CLE,,11,0,,,,,0,,,,,,,2,,0.5,-2,,18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mitchell,00-0023893,no,CLE,,7,1,,1,,2,0,,,,,2,,6,,1.5,-12,,25,8,1,,,0,,,0,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Huber,00-0027103,no,CIN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,,24,882,91,91,8,4003,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Murray,00-0026720,no,CIN,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Little,00-0027997,no,CLE,WR,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,329,79,61,120,2,0,0,,246,709,3,15,0,0,0,0,,15
E.Moore,00-0026123,no,CLE,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,185,46,33,46,4,0,0,,70,320,,,,,,,,
K.Maiava,00-0027074,no,CLE,,5,1,,,,,0,,,,,,,1,,0,,,29,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Marecic,00-0028062,no,CLE,,1,,,,,,,,,,,,,,,,,,2,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,20,,21,0,4,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,5,7,0,0,0,,23,31,4,8,0,0,0,0,,8
